Id;Dato;Start;Slutt dato;Slutt;Plasser;Undform;Partinr;Aktivitet;Emne;Fagperson;Email;Tittel;Stedkode;Sted;Rom;Fag;Studentgr;Terminnr;
24V-SOS4200-1-1-1-1;17.04.2024;14:15;17.04.2024;16:00;65;FOR;;Forelesninger;SOS4200;Byrkjeflot, Haldor;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SOS1100-1-1-2-2-1;17.04.2024;14:15;17.04.2024;16:00;18;SEM;2;Seminar 2;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS1100-1-1-2-5-1;18.04.2024;08:15;18.04.2024;10:00;18;SEM;5;Seminar 5;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS4001-1-1-1-1;18.04.2024;10:15;18.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-SOS2950-1-1-1-501;18.04.2024;10:15;18.04.2024;12:00;30;FOR;;Forelesninger;SOS2950;Isungset, Martin Arstad;;Postdoktor;185170700;SV-ISS;BL09116 Auditorium 5;;971, 2229, 4622;1;
24V-SOS4001-1-1-1-1;18.04.2024;10:15;18.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SOS2901-1-1-1-1;18.04.2024;10:15;18.04.2024;12:00;38;FOR;;Forelesninger;SOS2901;Skardhamar, Torbjørn;;Professor;185170700;SV-ISS;BL09130 Auditorium 6;;622, 971, 2229, 4622, 5869;1;
24V-SOS1100-1-1-2-7-1;18.04.2024;14:15;18.04.2024;16:00;18;SEM;7;Seminar 7;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-KULKOM3090-1-1-3-2-1;19.04.2024;10:15;19.04.2024;12:00;12;SEM;2;Seminargruppe 2;KULKOM3090;Moen-Larsen, Natalia;;Førstelektor;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SGO1004-1-1-3-1-1;19.04.2024;12:15;19.04.2024;14:00;17;SEM;1;Seminargruppe 1: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11150 Seminarrom 150;;5034;1;
24V-KULKOM3090-1-1-3-4-501;19.04.2024;12:15;19.04.2024;14:00;12;SEM;4;Seminargruppe 4;KULKOM3090;Moen-Larsen, Natalia;;Førstelektor;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SOS4050-1-1-2-1-1;19.04.2024;12:15;19.04.2024;15:00;15;SEM;1;Seminar 1 - Trude;SOS4050;Lappegård, Trude;;Professor;185170700;SV-ISS;BL11041 Seminarrom 041;;4624;1;
24V-SOS4050-1-1-2-2-1;19.04.2024;12:15;19.04.2024;15:00;15;SEM;2;Seminar 2 - Marte;SOS4050;Mangset, Marte;;Førsteamanuensis;185170700;SV-ISS;BL11038 Seminarrom 038;;4624;1;
24V-KULKOM3090-1-1-3-1-1;19.04.2024;14:15;19.04.2024;16:00;12;SEM;1;Seminargruppe 1;KULKOM3090;Storm-Mathisen, Frøja Isabella;;Stipendiat;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SOS9008-1-1-1-1;22.04.2024;09:00;22.04.2024;16:00;20;HSEM;1;Heldagsseminar: Ethnography and Multi-sited Data Collection;SOS9008;Parker, John Nathaniel;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SVLEP3090-1-1-3-2-1;22.04.2024;12:15;22.04.2024;14:00;12;SEM;2;Seminar 2;SVLEP3090;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL11134 Seminarrom 134;;3931;1;
24V-UTV3091-1-1-2-501;22.04.2024;14:15;22.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Rakopoulos, Theodoros;;Professor;185170900;SV-SAI;BL09116 Auditorium 5;;6386;1;
24V-SOS9008-1-1-1-2;23.04.2024;09:00;23.04.2024;16:00;20;HSEM;1;Heldagsseminar: Participatory methods;SOS9008;Parker, John Nathaniel;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-UTV3091-1-1-1-3-1;23.04.2024;10:15;23.04.2024;12:00;15;SEM;3;Seminargruppe 3;UTV3091;Fagervold, Ida;;Stipendiat;185170700;SV-ISS;BL11134 Seminarrom 134;;6386;1;
24V-SVLEP3090-1-1-3-1-1;23.04.2024;12:15;23.04.2024;14:00;12;SEM;1;Seminar 1;SVLEP3090;Herstad, Sverre Johan;;Professor;185170700;SV-ISS;BL11134 Seminarrom 134;;3931;1;
24V-UTV3091-1-1-2-502;23.04.2024;14:15;23.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Milkoreit, Manjana;;Postdoktor;185170700;SV-ISS;BL09113 Auditorium 4;;6386;1;
24V-SOS9008-1-1-1-3;24.04.2024;09:00;24.04.2024;16:00;20;HSEM;1;Heldagsseminar: Interviews;SOS9008;Parker, John Nathaniel;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS1100-1-1-2-1-1;24.04.2024;10:15;24.04.2024;12:00;18;SEM;1;Seminar 1;SOS1100;Abuzeid, Aseel Dima Jamale Ahmed;;;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS4050-1-1-1-1;24.04.2024;10:15;24.04.2024;12:00;40;FOR;;Forelesning;SOS4050;Bochynska, Agata;;Førstebibliotekar;185340000;UB;BL26209 Auditorium 209;;4624;1;
24V-SGO1004-1-1-3-2-1;24.04.2024;12:15;24.04.2024;14:00;14;SEM;2;Seminargruppe 2: ;SGO1004;Herstad, Sverre Johan;;Professor;185170700;SV-ISS;BL11134 Seminarrom 134;;5034;1;
24V-SGO1004-1-1-3-3-502;24.04.2024;12:15;24.04.2024;14:00;10;SEM;3;Seminargruppe 3: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11132 Seminarrom 132;;5034;1;
24V-SOS1100-1-1-2-2-1;24.04.2024;14:15;24.04.2024;16:00;18;SEM;2;Seminar 2;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS1100-1-1-2-5-1;25.04.2024;08:15;25.04.2024;10:00;18;SEM;5;Seminar 5;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS9008-1-1-1-4;25.04.2024;09:00;25.04.2024;16:00;20;HSEM;1;Heldagsseminar: Text and Discourse analysis;SOS9008;Grue, Jan;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS9008-1-1-1-4;25.04.2024;09:00;25.04.2024;16:00;20;HSEM;1;Heldagsseminar: Text and Discourse analysis;SOS9008;Parker, John Nathaniel;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS4001-1-1-1-1;25.04.2024;10:15;25.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SOS4001-1-1-1-1;25.04.2024;10:15;25.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-SOS4050-1-1-2-3-501;25.04.2024;12:15;25.04.2024;15:00;15;SEM;3;Seminar 3 - Kjell;SOS4050;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;GA09AU1.002 Seminarrom 2;;4624;1;
24V-SOS1100-1-1-2-7-1;25.04.2024;14:15;25.04.2024;16:00;18;SEM;7;Seminar 7;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS9008-1-1-1-5;26.04.2024;09:00;26.04.2024;16:00;20;HSEM;1;Heldagsseminar: Visual methods;SOS9008;Parker, John Nathaniel;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SGO1004-1-1-3-1-1;26.04.2024;12:15;26.04.2024;14:00;17;SEM;1;Seminargruppe 1: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11150 Seminarrom 150;;5034;1;
24V-KULKOM3090-1-1-3-3-1;29.04.2024;08:15;29.04.2024;10:00;12;SEM;3;Seminargruppe 3;KULKOM3090;Storm-Mathisen, Frøja Isabella;;Stipendiat;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SOS9009-1-1-1-1;29.04.2024;09:00;29.04.2024;16:00;20;HSEM;1;Heldagsseminar: Experiments in Social Sciences ;SOS9009;Larsen, Edvard Nergård;;Postdoktor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS9009-1-1-1-1;29.04.2024;09:00;29.04.2024;16:00;20;HSEM;1;Heldagsseminar: Experiments in Social Sciences ;SOS9009;Midtbøen, Arnfinn Haagensen;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-OLA4090-1-1-1-501;29.04.2024;12:15;29.04.2024;13:00;50;KOL;;Digitalt statusmøte;OLA4090;Kjekshus, Lars Erik;;Professor;185170700;SV-ISS;DIGUND1  ;;6408;1;
24V-SVLEP3090-1-1-3-2-1;29.04.2024;12:15;29.04.2024;14:00;12;SEM;2;Seminar 2;SVLEP3090;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL11134 Seminarrom 134;;3931;1;
24V-UTV3091-1-1-2-501;29.04.2024;14:15;29.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Törnquist, Olle;;;185170800;SV-ISV;BL09116 Auditorium 5;;6386;1;
24V-SOS9009-1-1-1-2;30.04.2024;09:00;30.04.2024;16:00;20;HSEM;1;Heldagsseminar: Experiments in Social Sciences ;SOS9009;Midtbøen, Arnfinn Haagensen;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS9009-1-1-1-2;30.04.2024;09:00;30.04.2024;16:00;20;HSEM;1;Heldagsseminar: Experiments in Social Sciences ;SOS9009;Larsen, Edvard Nergård;;Postdoktor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SGO1004-1-1-3-2-501;30.04.2024;10:15;30.04.2024;12:00;14;SEM;2;Seminargruppe 2: ;SGO1004;Herstad, Sverre Johan;;Professor;185170700;SV-ISS;BL11150 Seminarrom 150;;5034;1;
24V-UTV3091-1-1-1-3-1;30.04.2024;10:15;30.04.2024;12:00;15;SEM;3;Seminargruppe 3;UTV3091;Fagervold, Ida;;Stipendiat;185170700;SV-ISS;BL11134 Seminarrom 134;;6386;1;
24V-SVLEP3090-1-1-3-1-1;30.04.2024;12:15;30.04.2024;14:00;12;SEM;1;Seminar 1;SVLEP3090;Herstad, Sverre Johan;;Professor;185170700;SV-ISS;BL11134 Seminarrom 134;;3931;1;
24V-UTV3091-1-1-2-502;30.04.2024;14:15;30.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL09113 Auditorium 4;;6386;1;
24V-SOS4001-1-1-1-1;02.05.2024;10:15;02.05.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SOS4001-1-1-1-1;02.05.2024;10:15;02.05.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-SOS4050-1-1-1-501;02.05.2024;12:15;02.05.2024;14:00;40;FOR;;Forelesning;SOS4050;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL09116 Auditorium 5;;4624;1;
24V-SGO1004-1-1-3-3-503;02.05.2024;12:15;02.05.2024;14:00;10;SEM;3;Seminargruppe 3: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11138 Seminarrom 138;;5034;1;
24V-KULKOM3090-1-1-3-2-1;03.05.2024;10:15;03.05.2024;12:00;12;SEM;2;Seminargruppe 2;KULKOM3090;Moen-Larsen, Natalia;;Førstelektor;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-KULKOM3090-1-1-3-4-501;03.05.2024;12:15;03.05.2024;14:00;12;SEM;4;Seminargruppe 4;KULKOM3090;Moen-Larsen, Natalia;;Førstelektor;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SGO1004-1-1-3-1-1;03.05.2024;12:15;03.05.2024;14:00;17;SEM;1;Seminargruppe 1: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11150 Seminarrom 150;;5034;1;
24V-KULKOM3090-1-1-3-1-1;03.05.2024;14:15;03.05.2024;16:00;12;SEM;1;Seminargruppe 1;KULKOM3090;Storm-Mathisen, Frøja Isabella;;Stipendiat;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SOS9009-1-1-1-3;06.05.2024;09:00;06.05.2024;16:00;20;HSEM;1;Heldagsseminar: Treatment Effects and Matching Estimators ;SOS9009;Gugushvili, Alexi;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SVPRO4000-1-1-3-512;06.05.2024;09:15;06.05.2024;12:00;40;SEM-F;;Samling: Skisseseminar;SVPRO4000;Kjekshus, Lars Erik;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;6139, 6564;1;
24V-SOS9009-1-1-1-501;07.05.2024;09:00;07.05.2024;16:00;20;HSEM;1;Heldagsseminar: Treatment Effects and Matching Estimators ;SOS9009;Gugushvili, Alexi;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS4001-1-1-1-501;07.05.2024;10:15;07.05.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SOS4001-1-1-1-501;07.05.2024;10:15;07.05.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-HGO4090-1-1-1-1;07.05.2024;14:15;07.05.2024;16:00;25;FOR;;Seminar for students at second semester;HGO4090;Nightingale, Andrea Joslyn;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;4594;1;
24V-SOS4001-1-1-1-502;08.05.2024;10:15;08.05.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SOS4001-1-1-1-502;08.05.2024;10:15;08.05.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-SOS4050-1-1-2-2-1;10.05.2024;12:15;10.05.2024;15:00;15;SEM;2;Seminar 2 - Marte;SOS4050;Mangset, Marte;;Førsteamanuensis;185170700;SV-ISS;BL11038 Seminarrom 038;;4624;1;
24V-SOS4050-1-1-2-1-1;10.05.2024;12:15;10.05.2024;15:00;15;SEM;1;Seminar 1 - Trude;SOS4050;Lappegård, Trude;;Professor;185170700;SV-ISS;BL11041 Seminarrom 041;;4624;1;
24V-SOS4050-1-1-2-3-1;10.05.2024;12:15;10.05.2024;15:00;15;SEM;3;Seminar 3 - Kjell;SOS4050;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL11134 Seminarrom 134;;4624;1;
24V-SOS9009-1-1-1-502;13.05.2024;09:00;13.05.2024;16:00;1;HSEM;1;Heldagsseminar: Panel Data Methods - Fixed and Random Effects Regression Models ;SOS9009;Wiborg, Øyvind Nicolay;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS9009-1-1-1-503;14.05.2024;09:00;14.05.2024;16:00;1;HSEM;1;Heldagsseminar: Panel Data Methods - Fixed and Random Effects Regression Models ;SOS9009;Wiborg, Øyvind Nicolay;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SVPRO4000-1-1-3-513;14.05.2024;09:15;14.05.2024;12:00;1;SEM-F;;Samling: Generalprøve;SVPRO4000;Karlsen, Beate;;Førsteamanuensis;185170700;SV-ISS;BL11114 Seminarrom 114;;6139, 6564;1;
24V-SVPRO4000-1-1-3-514;14.05.2024;13:15;14.05.2024;16:00;1;SEM-F;;Samling: Generalprøve;SVPRO4000;Karlsen, Beate;;Førsteamanuensis;185170700;SV-ISS;BL11114 Seminarrom 114;;6139, 6564;1;
24V-HGO4020-1-1-1-1;15.05.2024;10:15;15.05.2024;12:00;25;SEM-F;;Seminar;HGO4020;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL11101 Seminarrom 101;;4594;1;
24V-HGO4020-1-1-1-1;15.05.2024;10:15;15.05.2024;12:00;25;SEM-F;;Seminar;HGO4020;Hewitt, Iselin;;Stipendiat;185170700;SV-ISS;BL11101 Seminarrom 101;;4594;1;
24V-SOS9032-1-1-1-4;16.05.2024;09:00;16.05.2024;16:00;20;SEMFOR;;Heldagsseminar;SOS9032;Lappegård, Trude;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS9009-1-1-1-504;21.05.2024;16:00;21.05.2024;17:45;1;HSEM;1;Heldagsseminar: Difference-in-Differences Estimation ;SOS9009;Gugushvili, Alexi;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS9009-1-1-1-505;22.05.2024;09:00;22.05.2024;16:00;1;HSEM;1;Heldagsseminar: Difference-in-Differences Estimation ;SOS9009;Gugushvili, Alexi;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;;1;
24V-SOS9001-1-1-1-1;29.05.2024;10:30;29.05.2024;18:00;20;HSEM;1;Heldagsseminar: Avhandlingsseminar: Introduksjon ;SOS9001;Gugushvili, Alexi;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;;1;
24V-SOS9001-1-1-1-2;30.05.2024;10:30;30.05.2024;18:00;20;HSEM;1;Heldagsseminar: Avhandlingsseminar: Introduksjon reservedag;SOS9001;Gentile, Michael;;Professor;185170700;SV-ISS;;;;1;
24V-SOS9001-1-1-1-2;30.05.2024;10:30;30.05.2024;18:00;20;HSEM;1;Heldagsseminar: Avhandlingsseminar: Introduksjon reservedag;SOS9001;Gugushvili, Alexi;;Professor;185170700;SV-ISS;;;;1;
24V-SVPRO4000-1-1-4-501;03.06.2024;10:15;03.06.2024;13:00;40;SEM-F;;Avslutningssamling: Avslutningssamling ;SVPRO4000;Karlsen, Beate;;Førsteamanuensis;185170700;SV-ISS;BL11201 Seminarrom 201;;6139, 6564;1;
24V-KULKOM1001-2-2-3-4-1;02.01.2024;14:15;02.01.2024;16:00;16;SEM;4;Seminargruppe 4 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-3-3-1;04.01.2024;10:15;04.01.2024;12:00;16;SEM;3;Seminargruppe 3 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-1-1;04.01.2024;12:15;04.01.2024;14:00;16;SEM;1;Seminargruppe 1 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-2-1;04.01.2024;14:15;04.01.2024;16:00;16;SEM;2;Seminargruppe 2 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-1-1;08.01.2024;14:15;08.01.2024;16:00;64;FOR;;Forelesninger;KULKOM1001;Rafoss, Tore Witsø;;Førstelektor;185170700;SV-ISS;BL09113 Auditorium 4;;2328;2;
24V-KULKOM1001-2-2-1-1;15.01.2024;14:15;15.01.2024;16:00;64;FOR;;Forelesninger;KULKOM1001;Rafoss, Tore Witsø;;Førstelektor;185170700;SV-ISS;BL09113 Auditorium 4;;2328;2;
24V-KULKOM1001-2-2-3-4-1;16.01.2024;14:15;16.01.2024;16:00;16;SEM;4;Seminargruppe 4 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11134 Seminarrom 134;;2328;2;
24V-SOS4090-1-2-1-1-1;17.01.2024;12:15;17.01.2024;15:00;15;SEM;1;Seminar 1 Trude;SOS4090;Lappegård, Trude;;Professor;185170700;SV-ISS;BL11038 Seminarrom 038;;;2;
24V-SOS4090-1-2-1-2-1;17.01.2024;12:15;17.01.2024;15:00;15;SEM;2;Seminar 2 Marte;SOS4090;Mangset, Marte;;Førsteamanuensis;185170700;SV-ISS;BL11041 Seminarrom 041;;;2;
24V-KULKOM1001-2-2-3-3-1;18.01.2024;10:15;18.01.2024;12:00;16;SEM;3;Seminargruppe 3 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-1-1;18.01.2024;12:15;18.01.2024;14:00;16;SEM;1;Seminargruppe 1 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11041 Seminarrom 041;;2328;2;
24V-SOS4090-1-2-1-3-1;18.01.2024;12:15;18.01.2024;15:00;15;SEM;3;Seminar 3 Kjell;SOS4090;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL11038 Seminarrom 038;;;2;
24V-KULKOM1001-2-2-3-2-1;18.01.2024;14:15;18.01.2024;16:00;16;SEM;2;Seminargruppe 2 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-1-1;22.01.2024;14:15;22.01.2024;16:00;64;FOR;;Forelesninger;KULKOM1001;Hoem, Ingjerd;;Professor;185170900;SV-SAI;BL09113 Auditorium 4;;2328;2;
24V-KULKOM1001-2-2-1-1;29.01.2024;14:15;29.01.2024;16:00;64;FOR;;Forelesninger;KULKOM1001;Hoem, Ingjerd;;Professor;185170900;SV-SAI;BL09113 Auditorium 4;;2328;2;
24V-KULKOM1001-2-2-3-4-1;30.01.2024;14:15;30.01.2024;16:00;16;SEM;4;Seminargruppe 4 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-3-3-1;01.02.2024;10:15;01.02.2024;12:00;16;SEM;3;Seminargruppe 3 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-1-1;01.02.2024;12:15;01.02.2024;14:00;16;SEM;1;Seminargruppe 1 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-2-1;01.02.2024;14:15;01.02.2024;16:00;16;SEM;2;Seminargruppe 2 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-1-501;12.02.2024;12:15;12.02.2024;14:00;64;FOR;;Forelesninger;KULKOM1001;Rasmussen, Terje;;Professor;185140900;HF-IMK;BL09110 Auditorium 3;;2328;2;
24V-KULKOM1001-2-2-3-4-1;13.02.2024;14:15;13.02.2024;16:00;16;SEM;4;Seminargruppe 4 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11134 Seminarrom 134;;2328;2;
24V-SOS4090-1-2-1-2-1;14.02.2024;12:15;14.02.2024;15:00;15;SEM;2;Seminar 2 Marte;SOS4090;Mangset, Marte;;Førsteamanuensis;185170700;SV-ISS;BL11041 Seminarrom 041;;;2;
24V-SOS4090-1-2-1-1-502;14.02.2024;12:15;14.02.2024;15:00;15;SEM;1;Seminar 1 Trude;SOS4090;Lappegård, Trude;;Professor;185170700;SV-ISS;BL11120 Seminarrom 120;;;2;
24V-KULKOM1001-2-2-3-3-1;15.02.2024;10:15;15.02.2024;12:00;16;SEM;3;Seminargruppe 3 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-1-1;15.02.2024;12:15;15.02.2024;14:00;16;SEM;1;Seminargruppe 1 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11041 Seminarrom 041;;2328;2;
24V-SOS4090-1-2-1-3-1;15.02.2024;12:15;15.02.2024;15:00;15;SEM;3;Seminar 3 Kjell;SOS4090;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL11038 Seminarrom 038;;;2;
24V-KULKOM1001-2-2-3-2-1;15.02.2024;14:15;15.02.2024;16:00;16;SEM;2;Seminargruppe 2 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-1-501;26.02.2024;12:15;26.02.2024;14:00;64;FOR;;Forelesninger;KULKOM1001;Rasmussen, Terje;;Professor;185140900;HF-IMK;BL09110 Auditorium 3;;2328;2;
24V-KULKOM1001-2-2-3-4-1;27.02.2024;14:15;27.02.2024;16:00;16;SEM;4;Seminargruppe 4 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-3-3-1;29.02.2024;10:15;29.02.2024;12:00;16;SEM;3;Seminargruppe 3 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-1-1;29.02.2024;12:15;29.02.2024;14:00;16;SEM;1;Seminargruppe 1 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-3-2-1;29.02.2024;14:15;29.02.2024;16:00;16;SEM;2;Seminargruppe 2 V24;KULKOM1001;Alnes, Silje;;;185170700;SV-ISS;BL11134 Seminarrom 134;;2328;2;
24V-KULKOM1001-2-2-3-1-1;07.03.2024;12:15;07.03.2024;14:00;16;SEM;1;Seminargruppe 1 V24;KULKOM1001;Jensen, Rasmus Skage;;Universitetslektor;185170900;SV-SAI;BL11041 Seminarrom 041;;2328;2;
24V-KULKOM1001-2-2-1-1;11.03.2024;14:15;11.03.2024;16:00;64;FOR;;Forelesninger;KULKOM1001;Moss, Sigrun Marie;;Førsteamanuensis;185170500;SV-PSI;BL09113 Auditorium 4;;2328;2;
